,GDP_United States 270-step difference,yield_spread_30Y_6M 30-step return,GDP_QoQ_diff_Chile_US 90-step difference,Imports in goods (value)_United States 30-step difference,yield_spread_Chile_US_10Y 30-step difference,BBG_Soybeans_Index 90-step return,BBG_Cocoa_Index 60-step difference,import_export_total_Chile 30-step difference,Consumer Price Index: All Items: Total: Total for Chile 30-step difference,BBG_Copper_Index 60-step difference,CLPUSD_wins
2017-07-03,266677.59999999776,-0.021118721461187095,0.017551112273014,0.7040000000000077,-0.13199999999999967,0.02680353578557182,2.2674999999999983,0.7707759999999997,-0.4140297992499882,16.72999999999996,0.001507
2017-07-04,266677.59999999776,-0.017598994343180463,0.017551112273014,0.7040000000000077,-0.1599999999999997,0.01972814800830669,1.6394999999999982,0.7707759999999997,-0.4140297992499882,15.059999999999974,0.001511
2017-07-05,266677.59999999776,-0.03943661971830981,0.017551112273014,0.7040000000000077,-0.13199999999999967,0.036779324055665974,1.3893999999999949,0.7707759999999997,-0.4140297992499882,11.830000000000013,0.001537
2017-07-06,266677.59999999776,0.020301624129930307,0.017551112273014,0.7040000000000077,-0.17200000000000015,0.041443913516582276,0.9313000000000002,0.7707759999999997,-0.4140297992499882,11.97999999999999,0.001502
2017-07-07,266677.59999999776,0.034562211981566726,0.017551112273014,0.7040000000000077,-0.12700000000000022,0.05838103799025407,-2.4010999999999996,0.7707759999999997,-0.4140297992499882,13.98999999999998,0.001504
2017-07-08,266677.59999999776,0.03159103963239507,0.017551112273014,0.7040000000000077,-0.07500000000000018,0.05838103799025407,-2.5183999999999997,0.7707759999999997,-0.4140297992499882,13.549999999999983,0.001504
2017-07-09,266677.59999999776,0.03713128976286861,0.017551112273014,0.7040000000000077,-0.06800000000000006,0.05858136563668204,-2.3800999999999988,0.7707759999999997,-0.4140297992499882,13.889999999999986,0.001504
2017-07-10,266677.59999999776,0.03470213996529781,0.017551112273014,0.7040000000000077,-0.04800000000000004,0.08620771457038479,-3.112099999999998,0.7707759999999997,-0.4140297992499882,12.609999999999985,0.0015
2017-07-11,266677.59999999776,0.022929716682949186,0.017551112273014,0.7040000000000077,-0.0259999999999998,0.08104802671809574,-5.057900000000004,0.7707759999999997,-0.4140297992499882,13.43999999999997,0.0015
2017-07-12,266677.59999999776,0.007432818753573489,0.017551112273014,0.7040000000000077,-0.1080000000000001,0.06309796051710448,-4.964800000000004,0.7707759999999997,-0.4140297992499882,14.619999999999976,0.001501
2017-07-13,266677.59999999776,0.030582804385458795,0.017551112273014,0.7040000000000077,-0.16600000000000037,0.015261119148737512,-3.7916999999999987,0.7707759999999997,-0.4140297992499882,12.419999999999987,0.001509
2017-07-14,266677.59999999776,0.07151442307692313,0.017551112273014,0.7040000000000077,-0.257000000000001,0.029682176692957363,-3.4100000000000037,0.7707759999999997,-0.4140297992499882,13.829999999999984,0.001511
2017-07-15,266677.59999999776,0.07539203860072385,0.017551112273014,0.7040000000000077,-0.2390000000000012,0.029682176692957363,-3.2486000000000033,0.7707759999999997,-0.4140297992499882,12.699999999999989,0.001511
2017-07-16,266677.59999999776,0.07950572634116937,0.017551112273014,0.7040000000000077,-0.1630000000000007,0.0323320232079356,-3.7143999999999977,0.7707759999999997,-0.4140297992499882,13.099999999999966,0.001511
2017-07-17,266677.59999999776,0.07233273056057854,0.017551112273014,0.7040000000000077,-0.17899999999999983,0.03631219052110346,-4.5234999999999985,0.7707759999999997,-0.4140297992499882,17.799999999999983,0.001522
2017-07-18,266677.59999999776,0.05002715587472073,0.017551112273014,0.7040000000000077,-0.22699999999999987,0.0360563380281691,-3.1995000000000005,0.7707759999999997,-0.4140297992499882,13.519999999999982,0.001516
2017-07-19,266677.59999999776,0.04171704957678357,0.017551112273014,0.7040000000000077,-0.2679999999999998,0.05127963425554993,-2.4398000000000053,0.7707759999999997,-0.4140297992499882,11.560000000000002,0.001527
2017-07-20,266677.59999999776,0.07904642409033835,0.017551112273014,0.7040000000000077,-0.26799999999999935,0.061910349683172994,-2.162700000000001,0.7707759999999997,-0.4140297992499882,12.100000000000023,0.001531
2017-07-21,266677.59999999776,0.055624999999999813,0.017551112273014,0.7040000000000077,-0.24800000000000066,0.05702886646327143,-2.0518,0.7707759999999997,-0.4140297992499882,11.360000000000014,0.001534
2017-07-22,266677.59999999776,0.04388133498145841,0.017551112273014,0.7040000000000077,-0.2800000000000007,0.05702886646327143,-1.727800000000002,0.7707759999999997,-0.4140297992499882,11.31000000000003,0.001534
2017-07-23,266677.59999999776,0.04857320099255569,0.017551112273014,0.7040000000000077,-0.2360000000000002,0.04506009559608315,1.221899999999998,0.7707759999999997,-0.4140297992499882,12.54000000000002,0.001534
2017-07-24,266677.59999999776,0.05893300248138966,0.017551112273014,0.7040000000000077,-0.19499999999999984,0.03971962616822422,1.6197000000000017,0.7707759999999997,-0.4140297992499882,12.53000000000003,0.001537
2017-07-25,266677.59999999776,0.08729227157595609,0.017551112273014,0.7040000000000077,-0.18000000000000105,0.031068785064353177,-0.13530000000000086,0.7707759999999997,-0.4140297992499882,26.409999999999997,0.001535
2017-07-26,266677.59999999776,0.09843260188087766,0.017551112273014,0.7040000000000077,-0.21500000000000075,0.038015828151497955,-0.4557000000000002,0.7707759999999997,-0.4140297992499882,28.909999999999997,0.001539
2017-07-27,266677.59999999776,0.1104218362282876,0.017551112273014,0.7040000000000077,-0.18999999999999995,0.04668710209856153,1.8673999999999964,0.7707759999999997,-0.4140297992499882,29.450000000000017,0.001554
2017-07-28,266677.59999999776,0.06359781950333154,0.017551112273014,0.7040000000000077,-0.16199999999999903,0.052393303466163665,2.949299999999994,0.7707759999999997,-0.4140297992499882,29.200000000000017,0.001541
2017-07-29,266677.59999999776,0.04648390941597147,0.017551112273014,0.7040000000000077,-0.18199999999999994,0.052393303466163665,0.016899999999999693,0.7707759999999997,-0.4140297992499882,29.390000000000015,0.001541
2017-07-30,266677.59999999776,0.036170212765957555,0.017551112273014,0.0,-0.17499999999999982,0.037181632273656895,-0.240000000000002,0.0,0.0,27.82000000000002,0.001541
2017-07-31,266677.59999999776,0.03776372554813556,0.017551112273014,-1.0900000000000034,-0.17499999999999982,0.032863194153516684,0.3211999999999975,-0.19843900000000048,0.25059698375599737,28.700000000000017,0.001531
2017-08-01,266677.59999999776,-0.0012301564056005354,0.017551112273014,-1.0900000000000034,-0.1629999999999998,-0.010172469598187517,0.005199999999994986,-0.19843900000000048,0.25059698375599737,28.94999999999999,0.001541
2017-08-02,266677.59999999776,-0.008163265306122436,0.017551112273014,-1.0900000000000034,-0.15500000000000025,-0.0032862763249248417,0.7423000000000002,-0.19843900000000048,0.25059698375599737,29.29000000000002,0.001531
2017-08-03,266677.59999999776,-0.032745884953178206,0.017551112273014,-1.0900000000000034,-0.15700000000000047,-0.01937247995550817,0.881699999999995,-0.19843900000000048,0.25059698375599737,28.660000000000025,0.001538
2017-08-04,266677.59999999776,-0.0017595307917889214,0.017551112273014,-1.0900000000000034,-0.18500000000000005,-0.02317282291328726,-0.35900000000000176,-0.19843900000000048,0.25059698375599737,31.00999999999999,0.001543
2017-08-05,266677.59999999776,-0.03240477544059117,0.017551112273014,-1.0900000000000034,-0.12699999999999978,-0.02317282291328726,-0.05810000000000315,-0.19843900000000048,0.25059698375599737,32.04999999999998,0.001543
2017-08-06,266677.59999999776,-0.049498886414253596,0.017551112273014,-1.0900000000000034,-0.18799999999999972,-0.014817238478077921,0.2195999999999998,-0.19843900000000048,0.25059698375599737,31.599999999999966,0.001543
2017-08-07,266677.59999999776,-0.06180400890868576,0.017551112273014,-1.0900000000000034,-0.2120000000000002,-0.010926431779249124,0.9994000000000014,-0.19843900000000048,0.25059698375599737,28.110000000000014,0.001538
2017-08-08,266677.59999999776,-0.05253178674994419,0.017551112273014,-1.0900000000000034,-0.23399999999999999,-0.003532255065997303,-0.5117000000000047,-0.19843900000000048,0.25059698375599737,27.680000000000007,0.001536
2017-08-09,266677.59999999776,-0.06595863610955832,0.017551112273014,-1.0900000000000034,-0.29200000000000026,0.0006067111588183849,-0.9417000000000044,-0.19843900000000048,0.25059698375599737,26.189999999999998,0.001554
2017-08-10,266677.59999999776,-0.08089887640449434,0.017551112273014,-1.0900000000000034,-0.30400000000000027,-0.03006321704518855,-1.8120000000000047,-0.19843900000000048,0.25059698375599737,23.900000000000034,0.001544
2017-08-11,266677.59999999776,-0.06640181611804774,0.017551112273014,-1.0900000000000034,-0.30699999999999994,-0.02514633575275116,-2.5418999999999983,-0.19843900000000048,0.25059698375599737,27.890000000000043,0.001543
2017-08-12,266677.59999999776,-0.07894736842105265,0.017551112273014,-1.0900000000000034,-0.26299999999999946,-0.02514633575275116,-1.7831000000000046,-0.19843900000000048,0.25059698375599737,29.680000000000007,0.001543
2017-08-13,266677.59999999776,-0.06309590577678059,0.017551112273014,-1.0900000000000034,-0.17199999999999882,-0.02742349918243403,-2.2206000000000046,-0.19843900000000048,0.25059698375599737,31.78000000000003,0.001543
2017-08-14,266677.59999999776,-0.0650588895120583,0.017551112273014,-1.0900000000000034,-0.1479999999999988,-0.045267679800452765,-3.3896999999999977,-0.19843900000000048,0.25059698375599737,31.889999999999986,0.001548
2017-08-15,266677.59999999776,-0.05634038751465742,0.017551112273014,-1.0900000000000034,-0.11499999999999888,-0.05901654496718722,-3.7121000000000066,-0.19843900000000048,0.25059698375599737,30.00000000000003,0.001542
2017-08-16,266677.59999999776,-0.06127037661607637,0.017551112273014,-1.0900000000000034,-0.10999999999999988,-0.027064439140811358,-4.308300000000003,-0.19843900000000048,0.25059698375599737,36.80000000000004,0.001562
2017-08-17,266677.59999999776,-0.048850574712643646,0.017551112273014,-1.0900000000000034,-0.08599999999999985,-0.027397908484361078,-3.6178000000000026,-0.19843900000000048,0.25059698375599737,35.349999999999994,0.001551
2017-08-18,266677.59999999776,-0.04062681369704013,0.017551112273014,-1.0900000000000034,-0.07199999999999962,-0.02247669521601292,-1.2554000000000016,-0.19843900000000048,0.25059698375599737,32.74000000000001,0.001548
2017-08-19,266677.59999999776,-0.03895348837209289,0.017551112273014,-1.0900000000000034,-0.05600000000000005,-0.02247669521601292,-0.8892000000000024,-0.19843900000000048,0.25059698375599737,36.06999999999999,0.001548
2017-08-20,266677.59999999776,-0.009650680876257978,0.017551112273014,-1.0900000000000034,-0.05999999999999961,-0.02607137805855453,0.6021000000000001,-0.19843900000000048,0.25059698375599737,31.860000000000014,0.001548
2017-08-21,266677.59999999776,-0.023682652457075237,0.017551112273014,-1.0900000000000034,-0.042999999999999705,-0.01916492295986305,1.6152000000000015,-0.19843900000000048,0.25059698375599737,36.24999999999997,0.001548
2017-08-22,266677.59999999776,-0.022658699639117263,0.017551112273014,-1.0900000000000034,-0.028000000000000025,-0.01783336503709343,0.19130000000000535,-0.19843900000000048,0.25059698375599737,34.43000000000001,0.001557
2017-08-23,266677.59999999776,-0.04393673110720586,0.017551112273014,-1.0900000000000034,-0.1020000000000012,-0.008159738888355639,-0.15220000000000056,-0.19843900000000048,0.25059698375599737,33.99000000000001,0.001562
2017-08-24,266677.59999999776,-0.06420454545454568,0.017551112273014,-1.0900000000000034,-0.129999999999999,0.014844738635257482,0.40050000000000097,-0.19843900000000048,0.25059698375599737,39.19999999999999,0.001562
2017-08-25,266677.59999999776,-0.06506849315068508,0.017551112273014,-1.0900000000000034,-0.10699999999999976,0.012703202569843253,2.0523000000000025,-0.19843900000000048,0.25059698375599737,38.81,0.0015636
2017-08-26,266677.59999999776,-0.08491620111731868,0.017551112273014,-1.0900000000000034,-0.125,0.012703202569843253,1.6377000000000024,-0.19843900000000048,0.25059698375599737,36.55000000000001,0.001564
2017-08-27,266677.59999999776,-0.06588838268792718,0.017551112273014,-1.0900000000000034,-0.11699999999999999,0.012703202569843253,1.154200000000003,-0.19843900000000048,0.25059698375599737,35.129999999999995,0.0015655999999999
2017-08-28,266677.59999999776,-0.07118451025056971,0.017551112273014,-1.0900000000000034,-0.12699999999999978,0.02440590879897231,3.1557999999999993,-0.19843900000000048,0.25059698375599737,36.08000000000004,0.001566
2017-08-29,266677.59999999776,-0.07540497376226318,0.017551112273014,-1.0900000000000034,-0.10599999999999943,0.016442672180377205,0.4680000000000035,-0.19843900000000048,0.25059698375599737,36.360000000000014,0.001566
2017-08-30,266677.59999999776,-0.06662870159453305,0.017551112273014,0.0,-0.1080000000000001,0.01626297577854663,-0.3352000000000004,0.0,0.0,34.65999999999997,0.001566
2017-08-31,266677.59999999776,-0.034017595307917814,0.017551112273014,0.2540000000000191,-0.11299999999999999,0.01933525870086661,-0.2879000000000005,0.5085080000000008,0.2179104206580007,35.77999999999997,0.0015668
2017-09-01,266677.59999999776,-0.017048794826572844,0.017551112273014,0.2540000000000191,-0.06700000000000017,0.023887610749424804,-0.22120000000000317,0.5085080000000008,0.2179104206580007,39.450000000000045,0.001567
2017-09-02,266677.59999999776,0.005411906193625526,0.017551112273014,0.2540000000000191,-0.03699999999999992,0.023887610749424804,-0.22120000000000317,0.5085080000000008,0.2179104206580007,39.450000000000045,0.001567
2017-09-03,266677.59999999776,-0.011868390129259665,0.017551112273014,0.2540000000000191,-0.03300000000000036,0.02303629071701052,0.028900000000000148,0.5085080000000008,0.2179104206580007,42.68000000000001,0.0015678
2017-09-04,266677.59999999776,-0.005052878965922436,0.017551112273014,0.2540000000000191,-0.039000000000000146,0.02138776307436885,0.48699999999999477,0.5085080000000008,0.2179104206580007,42.53000000000003,0.001568
2017-09-05,266677.59999999776,-0.07386796321246591,0.017551112273014,0.2540000000000191,-0.07900000000000018,0.033720930232558066,1.7314000000000007,0.5085080000000008,0.2179104206580007,44.93000000000001,0.001568
2017-09-06,266677.59999999776,-0.07537091988130606,0.017551112273014,0.2540000000000191,-0.008999999999999897,0.02821572774466441,1.0660000000000025,0.5085080000000008,0.2179104206580007,47.22000000000003,0.0015688
2017-09-07,266677.59999999776,-0.09888169511477352,0.017551112273014,0.2540000000000191,-0.0389999999999997,0.021589277166108145,0.8143999999999991,0.5085080000000008,0.2179104206580007,46.44,0.001569
2017-09-08,266677.59999999776,-0.08078994614003565,0.017551112273014,0.2540000000000191,0.02900000000000036,0.014504547630445286,2.2135999999999996,0.5085080000000008,0.2179104206580007,36.47000000000003,0.001569
2017-09-09,266677.59999999776,-0.06112469437652779,0.017551112273014,0.2540000000000191,0.019000000000000128,0.014504547630445286,2.694900000000004,0.5085080000000008,0.2179104206580007,34.07000000000005,0.001569
2017-09-10,266677.59999999776,-0.05161094224924012,0.017551112273014,0.2540000000000191,0.04999999999999982,0.025451202399961348,2.6018000000000043,0.5085080000000008,0.2179104206580007,32.89000000000004,0.0015698
2017-09-11,266677.59999999776,-0.03708206686930082,0.017551112273014,0.2540000000000191,0.06499999999999995,0.0223339456637337,1.4554999999999936,0.5085080000000008,0.2179104206580007,37.47000000000003,0.001574
2017-09-12,266677.59999999776,-0.035019455252918275,0.017551112273014,0.2540000000000191,0.05099999999999971,0.012230494053949492,0.8584999999999994,0.5085080000000008,0.2179104206580007,31.660000000000025,0.001575
2017-09-13,266677.59999999776,-0.022195560887822485,0.017551112273014,0.2540000000000191,0.06699999999999973,0.01745527986151174,1.7565999999999988,0.5085080000000008,0.2179104206580007,26.310000000000002,0.001575
2017-09-14,266677.59999999776,-0.04674556213017733,0.017551112273014,0.2540000000000191,0.03699999999999992,0.027379587155963225,1.3669999999999973,0.5085080000000008,0.2179104206580007,24.03000000000003,0.0015814
2017-09-15,266677.59999999776,-0.042514970059880364,0.017551112273014,0.2540000000000191,0.06399999999999961,0.019734327217125314,2.3070999999999984,0.5085080000000008,0.2179104206580007,19.970000000000027,0.0015838
2017-09-16,266677.59999999776,-0.033836858006042414,0.017551112273014,0.2540000000000191,0.08799999999999963,0.019734327217125314,2.282899999999998,0.5085080000000008,0.2179104206580007,19.33000000000004,0.0015904
2017-09-17,266677.59999999776,-0.03424077434966721,0.017551112273014,0.2540000000000191,0.0699999999999994,0.02134481933476917,1.5232000000000028,0.5085080000000008,0.2179104206580007,21.29000000000002,0.0015968
2017-09-18,266677.59999999776,-0.015728977616454864,0.017551112273014,0.2540000000000191,0.07899999999999929,0.030899419729206956,0.46819999999999595,0.5085080000000008,0.2179104206580007,22.689999999999998,0.0015988
2017-09-19,266677.59999999776,-0.029712440963711395,0.017551112273014,0.2540000000000191,0.0869999999999993,0.04070848419610518,-0.03750000000000142,0.5085080000000008,0.2179104206580007,22.109999999999957,0.0015998
2017-09-20,266677.59999999776,-0.016979987871437063,0.017551112273014,0.2540000000000191,0.10099999999999998,0.06213032456881562,0.7227000000000032,0.5085080000000008,0.2179104206580007,22.060000000000002,0.0016
2017-09-21,266677.59999999776,-0.021186440677966156,0.017551112273014,0.2540000000000191,0.10700000000000065,0.06557377049180335,1.2531000000000034,0.5085080000000008,0.2179104206580007,18.70999999999998,0.0016008
2017-09-22,266677.59999999776,-0.012867647058823595,0.017551112273014,0.2540000000000191,0.1500000000000008,0.080422542229309,0.37650000000000006,0.5085080000000008,0.2179104206580007,18.310000000000002,0.001601
2017-09-23,266677.59999999776,-0.021857923497267784,0.017551112273014,0.2540000000000191,0.1629999999999998,0.080422542229309,1.3402999999999992,0.5085080000000008,0.2179104206580007,7.53000000000003,0.001601
2017-09-24,266677.59999999776,-0.02136752136752118,0.017551112273014,0.2540000000000191,0.17899999999999983,0.07714853452558379,1.6606999999999985,0.5085080000000008,0.2179104206580007,5.03000000000003,0.0016018
2017-09-25,266677.59999999776,-0.042735042735042694,0.017551112273014,0.2540000000000191,0.18299999999999983,0.0585790619433999,-0.9114000000000004,0.5085080000000008,0.2179104206580007,3.8100000000000023,0.001597
2017-09-26,266677.59999999776,-0.038590501737487126,0.017551112273014,0.2540000000000191,0.18599999999999994,0.045306805870185984,-2.0149999999999935,0.5085080000000008,0.2179104206580007,2.259999999999991,0.00159
2017-09-27,174475.3999999985,0.02145922746781115,0.0075485992017918,0.2540000000000191,0.20799999999999974,0.04408010995484002,-1.0015,0.5085080000000008,0.2179104206580007,3.2799999999999727,0.001576
2017-09-28,174475.3999999985,0.033312769895126326,-0.0075485992017918,0.2540000000000191,0.12999999999999945,0.00494461084961717,-1.8052999999999955,0.5085080000000008,0.2179104206580007,8.289999999999964,0.0016028
2017-09-29,174475.3999999985,0.014032946918852707,-0.0075485992017918,0.2540000000000191,0.10599999999999987,0.01412066752246477,-0.3593999999999937,0.5085080000000008,0.2179104206580007,4.139999999999986,0.001574
2017-09-30,330230.1000000015,0.009107468123861429,0.0034363129861861,1.9839999999999804,0.09899999999999975,0.01412066752246477,0.4899000000000058,0.2500339999999994,-0.16343281549301025,5.170000000000016,0.001574
2017-10-01,330230.1000000015,-0.0028110047846887642,0.0034363129861861,1.9839999999999804,0.052999999999999936,-0.012774229380727586,-0.24719999999999942,0.2500339999999994,-0.16343281549301025,4.829999999999984,0.001574
2017-10-02,330230.1000000015,-0.0029904306220090993,0.0034363129861861,1.9839999999999804,0.051000000000000156,-0.023974821808756874,-0.5204999999999984,0.2500339999999994,-0.16343281549301025,5.509999999999991,0.001563
2017-10-03,330230.1000000015,-0.012367701272446241,0.0034363129861861,1.9839999999999804,-0.0009999999999998899,-0.03921837191252342,2.0553000000000026,0.2500339999999994,-0.16343281549301025,5.610000000000014,0.001567
2017-10-04,330230.1000000015,-0.0191331049958664,0.0034363129861861,1.9839999999999804,0.018999999999999684,-0.04102121473674647,1.9647000000000006,0.2500339999999994,-0.16343281549301025,5.170000000000016,0.001593
2017-10-05,330230.1000000015,0.0588235294117645,0.0034363129861861,1.9839999999999804,0.05500000000000016,-0.04653345849537349,2.1041000000000025,0.2500339999999994,-0.16343281549301025,13.680000000000007,0.001584
2017-10-06,330230.1000000015,0.07637997432605914,0.0034363129861861,1.9839999999999804,0.026000000000000245,-0.04259979437664829,1.3196000000000012,0.2500339999999994,-0.16343281549301025,9.819999999999993,0.001592
2017-10-07,330230.1000000015,0.09536250816459835,0.0034363129861861,1.9839999999999804,0.07799999999999985,-0.04259979437664829,1.584700000000005,0.2500339999999994,-0.16343281549301025,6.360000000000014,0.001592
2017-10-08,330230.1000000015,0.09179687499999978,0.0034363129861861,1.9839999999999804,0.04800000000000004,-0.0644710404472787,2.014700000000005,0.2500339999999994,-0.16343281549301025,7.850000000000023,0.001592
2017-10-09,330230.1000000015,0.08821614583333304,0.0034363129861861,1.9839999999999804,0.07600000000000007,-0.07336176137847006,1.1174999999999997,0.2500339999999994,-0.16343281549301025,10.329999999999984,0.001581
2017-10-10,330230.1000000015,0.050573681174283625,0.0034363129861861,1.9839999999999804,-0.016000000000000014,-0.06589402519864784,1.6432000000000002,0.2500339999999994,-0.16343281549301025,12.399999999999977,0.001603
2017-10-11,330230.1000000015,0.02840909090909083,0.0034363129861861,1.9839999999999804,-0.008000000000000007,-0.022340718948239302,2.841300000000004,0.2500339999999994,-0.16343281549301025,15.810000000000002,0.00159
2017-10-12,330230.1000000015,-0.005583126550868456,0.0034363129861861,1.9839999999999804,-0.04800000000000004,-0.009744821647101554,2.681600000000003,0.2500339999999994,-0.16343281549301025,18.189999999999998,0.001597
2017-10-13,330230.1000000015,-0.04171779141104304,0.0034363129861861,1.9839999999999804,-0.09799999999999986,-0.0020849385849612823,3.9194999999999993,0.2500339999999994,-0.16343281549301025,20.08000000000004,0.001603
2017-10-14,330230.1000000015,-0.030415890751086527,0.0034363129861861,1.9839999999999804,-0.10099999999999998,-0.0020849385849612823,5.181900000000006,0.2500339999999994,-0.16343281549301025,22.120000000000005,0.001603
2017-10-15,330230.1000000015,-0.01813633520950575,0.0034363129861861,1.9839999999999804,-0.11699999999999955,0.0019112627986348496,5.778100000000002,0.2500339999999994,-0.16343281549301025,15.319999999999993,0.001603
2017-10-16,330230.1000000015,-0.019387116948092364,0.0034363129861861,1.9839999999999804,-0.07199999999999962,-0.010966104767083595,4.1023,0.2500339999999994,-0.16343281549301025,27.04000000000002,0.001603
2017-10-17,330230.1000000015,-0.03532949135554997,0.0034363129861861,1.9839999999999804,-0.06399999999999961,-0.02757229320780097,4.356099999999998,0.2500339999999994,-0.16343281549301025,22.769999999999982,0.001603
2017-10-18,330230.1000000015,-0.017824216349108912,0.0034363129861861,1.9839999999999804,-0.04999999999999982,-0.041548797736916554,4.4266000000000005,0.2500339999999994,-0.16343281549301025,21.060000000000002,0.001603
2017-10-19,330230.1000000015,-0.03203943314849045,0.0034363129861861,1.9839999999999804,-0.045999999999999375,-0.0351687388987566,6.223500000000001,0.2500339999999994,-0.16343281549301025,20.04000000000002,0.001601
2017-10-20,330230.1000000015,0.004935225169648616,0.0034363129861861,1.9839999999999804,-0.006000000000000227,-0.042673179396092276,5.738500000000002,0.2500339999999994,-0.16343281549301025,15.950000000000045,0.001601
2017-10-21,330230.1000000015,0.007421150278293487,0.0034363129861861,1.9839999999999804,-0.02700000000000058,-0.042673179396092276,5.8751999999999995,0.2500339999999994,-0.16343281549301025,15.370000000000005,0.001601
2017-10-22,330230.1000000015,0.016139044072005282,0.0034363129861861,1.9839999999999804,-0.03699999999999992,-0.031056179775280857,6.2187000000000054,0.2500339999999994,-0.16343281549301025,15.810000000000002,0.001601
2017-10-23,330230.1000000015,0.00869025450031069,0.0034363129861861,1.9839999999999804,-0.015000000000000124,-0.012482853223593882,5.3481999999999985,0.2500339999999994,-0.16343281549301025,12.79000000000002,0.001592
2017-10-24,330230.1000000015,0.02932002495321262,0.0034363129861861,1.9839999999999804,-0.006000000000000227,-0.025051055139550638,3.5542000000000016,0.2500339999999994,-0.16343281549301025,13.759999999999991,0.00158
2017-10-25,330230.1000000015,0.07270408163265318,0.0034363129861861,1.9839999999999804,-0.04999999999999982,-0.031583690020274835,3.4405,0.2500339999999994,-0.16343281549301025,12.300000000000011,0.001582
2017-10-26,330230.1000000015,0.06721623335447036,0.0034363129861861,1.9839999999999804,-0.0009999999999998899,-0.04050905180139808,4.5471,0.2500339999999994,-0.16343281549301025,11.759999999999991,0.00159
2017-10-27,330230.1000000015,0.0006002400960383181,0.0034363129861861,1.9839999999999804,-0.028999999999999915,-0.03661050367449359,2.7978000000000023,0.2500339999999994,-0.16343281549301025,1.7099999999999795,0.001576
2017-10-28,330230.1000000015,-0.004776119402985057,0.0034363129861861,1.9839999999999804,0.028000000000000025,-0.03661050367449359,3.6698999999999984,0.2500339999999994,-0.16343281549301025,-0.09000000000003183,0.001576
2017-10-29,330230.1000000015,-0.011913357400721858,0.0034363129861861,1.9839999999999804,0.05400000000000027,-0.031096489251430826,4.473100000000002,0.2500339999999994,-0.16343281549301025,1.6100000000000136,0.001576
2017-10-30,330230.1000000015,-0.026474127557159943,0.0034363129861861,0.0,0.03100000000000014,0.002242257205587128,4.499400000000001,0.0,0.0,1.3100000000000023,0.001575
2017-10-31,330230.1000000015,-0.04516283812151378,0.0034363129861861,2.8170000000000073,0.04700000000000015,-0.0033899879260703702,3.464400000000005,-0.24460499999999996,0.6210446988750107,-1.660000000000025,0.001603
2017-11-01,330230.1000000015,-0.061187762447510674,0.0034363129861861,2.8170000000000073,0.07299999999999995,0.020936717236164304,4.133700000000005,-0.24460499999999996,0.6210446988750107,2.3799999999999955,0.0016
2017-11-02,330230.1000000015,-0.07645996387718235,0.0034363129861861,2.8170000000000073,0.137,0.03321155762205241,2.5001999999999995,-0.24460499999999996,0.6210446988750107,2.4799999999999613,0.001576
2017-11-03,330230.1000000015,-0.08428657435279951,0.0034363129861861,2.8170000000000073,0.13600000000000012,0.02025905014945195,2.709000000000003,-0.24460499999999996,0.6210446988750107,-0.05000000000001137,0.001603
2017-11-04,330230.1000000015,-0.09139784946236551,0.0034363129861861,2.8170000000000073,0.13999999999999968,0.02025905014945195,2.7269000000000005,-0.24460499999999996,0.6210446988750107,-1.0199999999999818,0.0016038
2017-11-05,330230.1000000015,-0.091174716756112,0.0034363129861861,2.8170000000000073,0.12299999999999978,0.006600196601600938,3.3922999999999988,-0.24460499999999996,0.6210446988750107,-3.3100000000000023,0.0016048
2017-11-06,330230.1000000015,-0.11150864639236746,0.0034363129861861,2.8170000000000073,0.11899999999999977,0.010354477611940194,4.938000000000002,-0.24460499999999996,0.6210446988750107,1.3600000000000136,0.001577
2017-11-07,330230.1000000015,-0.1425163983303519,0.0034363129861861,2.8170000000000073,0.1469999999999998,0.012406716417910468,5.377199999999995,-0.24460499999999996,0.6210446988750107,4.6200000000000045,0.001581
2017-11-08,330230.1000000015,-0.13730182470834618,0.0034363129861861,2.8170000000000073,0.10499999999999998,0.05054796504610626,6.5837999999999965,-0.24460499999999996,0.6210446988750107,5.6200000000000045,0.001578
2017-11-09,330230.1000000015,-0.11287370347773018,0.0034363129861861,2.8170000000000073,0.21499999999999986,0.031126909405322367,6.3078,-0.24460499999999996,0.6210446988750107,4.310000000000002,0.001584
2017-11-10,330230.1000000015,-0.06875383670963775,0.0034363129861861,2.8170000000000073,0.19099999999999984,0.03324046498222688,6.889800000000001,-0.24460499999999996,0.6210446988750107,0.9900000000000091,0.0016058
2017-11-11,330230.1000000015,-0.05364940736119794,0.0034363129861861,2.8170000000000073,0.2450000000000001,0.03324046498222688,6.4975999999999985,-0.24460499999999996,0.6210446988750107,3.910000000000025,0.0016068
2017-11-12,330230.1000000015,-0.030153649167733665,0.0034363129861861,2.8170000000000073,0.2549999999999999,0.04068895447288212,5.599499999999999,-0.24460499999999996,0.6210446988750107,9.260000000000048,0.001607
2017-11-13,330230.1000000015,-0.040332906530089474,0.0034363129861861,2.8170000000000073,0.29000000000000004,0.04277785963361325,5.720400000000005,-0.24460499999999996,0.6210446988750107,15.420000000000016,0.001585
2017-11-14,330230.1000000015,-0.08089171974522291,0.0034363129861861,2.8170000000000073,0.31400000000000006,0.034685767551390745,3.8252999999999986,-0.24460499999999996,0.6210446988750107,11.45999999999998,0.001589
