,Chicago Fed National Financial Conditions Index 7-step difference,BBG_Cocoa_Index 90-step difference,yield_spread_Chile_US_10Y 14-step return,US GBond 2Y 30-step return,S&P CLX IPSA 14-step difference,import_export_total_Chile 30-step return,BBG_Soybeans_Index 14-step return,BBG_Coffee_Index 30-step difference,yield_spread_30Y_6M 7-step return,Economic Policy Uncertainty Index for United States 60-step return,Consumer Price Index: All Items: Total: Total for Chile 30-step difference,import_export_total_US 60-step return,CLPUSD_wins
2017-05-31,-0.01090000000000002,2.4726,-0.008046817849304944,-0.0031201248049922414,2.2600000000002183,0.013498904613908014,-0.06123486459007299,-0.6500000000000004,-0.04343163538873973,-0.19467458455054842,0.13074625239499937,0.004140878093052969,0.001483
2017-06-01,-0.01090000000000002,1.2835999999999999,-0.030213706705969012,0.028526148969889142,113.49000000000069,0.013498904613908014,-0.03436754176610968,-0.8549999999999986,-0.021126760563380365,-0.3925925925925925,0.13074625239499937,0.004140878093052969,0.001513
2017-06-02,-0.008669999999999956,0.7503000000000029,-0.03356694946514205,-0.006163328197226536,105.56999999999971,0.013498904613908014,-0.0333128282780486,-1.1899999999999995,-0.048343291689299406,-0.46993780234968907,0.13074625239499937,0.004140878093052969,0.001488
2017-06-03,-0.008669999999999956,0.7503000000000029,-0.03356694946514205,-0.01526717557251911,105.56999999999971,0.013498904613908014,-0.0333128282780486,-0.9399999999999995,-0.048343291689299406,-0.118999518999519,0.13074625239499937,0.004140878093052969,0.001488
2017-06-04,-0.008669999999999956,1.2164000000000001,-0.03356694946514205,-0.02124430955993928,105.56999999999971,0.013498904613908014,-0.0333128282780486,-1.0149999999999988,-0.049375339489407866,0.6692348565356003,0.13074625239499937,0.004140878093052969,0.001488
2017-06-05,-0.008669999999999956,1.3383000000000038,-0.04268515140459683,-0.009104704097116834,94.11000000000058,0.013498904613908014,-0.03606619207015227,-0.7249999999999996,-0.03585008147745794,2.3330905559601844,0.13074625239499937,0.004140878093052969,0.001493
2017-06-06,-0.008669999999999956,1.153500000000001,-0.040319651289502434,-0.015174506828528056,78.02000000000044,0.013498904613908014,-0.026108046414304753,-1.0149999999999988,-0.04540420819490587,0.25570440158987173,0.13074625239499937,0.004140878093052969,0.001495
2017-06-07,-0.008669999999999956,1.2025999999999968,-0.04300291545189516,-0.012030075187969946,19.050000000000182,0.013498904613908014,-0.018451588358379234,-1.1150000000000002,-0.026905829596412745,-0.43472392638036805,0.13074625239499937,0.004140878093052969,0.001496
2017-06-08,-0.008669999999999956,0.38810000000000144,-0.051027639971651384,-0.024354243542435317,-12.6899999999996,0.013498904613908014,-0.0014399539214745571,-0.8802000000000003,-0.03652462645268395,-0.6329828444936358,0.13074625239499937,0.004140878093052969,0.001495
2017-06-09,-0.006690000000000085,1.6341000000000037,-0.06053184044786564,-0.014760147601476037,-40.10999999999967,0.013498904613908014,0.016742918329601952,-1.0104000000000006,-0.01312785388127835,-0.4426562764695917,0.13074625239499937,0.004140878093052969,0.001519
2017-06-10,-0.006690000000000085,1.6341000000000037,-0.06053184044786564,-0.008908685968819552,-40.10999999999967,0.013498904613908014,0.016742918329601952,-0.7704000000000004,-0.01312785388127835,0.6070234113712374,0.13074625239499937,0.004140878093052969,0.001519
2017-06-11,-0.006690000000000085,-0.3114999999999952,-0.06053184044786564,0.0316846986089645,-40.10999999999967,0.013498904613908014,0.016742918329601952,-0.8404000000000007,-0.005713959202331309,0.8861492011573784,0.13074625239499937,0.004140878093052969,0.001519
2017-06-12,-0.006690000000000085,-0.21520000000000294,-0.07359154929577472,0.05023183925811425,-40.06999999999971,0.013498904613908014,0.005889224179888908,-0.7424999999999997,-0.01464788732394351,0.6512640214297674,0.13074625239499937,0.004140878093052969,0.001508
2017-06-13,-0.006690000000000085,-0.7409999999999997,-0.06335003579098064,0.05332302936630606,-19.18000000000029,0.013498904613908014,0.021985079788548134,-0.8567999999999998,0.0052204176334107455,0.23871133578956383,0.13074625239499937,0.004140878093052969,0.001512
2017-06-14,-0.006690000000000085,0.18710000000000093,-0.035029498525073866,0.03387220939183999,24.850000000000364,0.013498904613908014,0.018362624920001958,-0.7951999999999995,-0.04147465437788034,-0.34498521107824687,0.13074625239499937,0.004140878093052969,0.001513
2017-06-15,-0.006690000000000085,0.3774000000000015,0.0011398176291792517,0.043110084680523464,-38.61000000000058,0.013498904613908014,0.027978250123578796,-0.5658000000000012,-0.0476737507179783,-0.43858327053504154,0.13074625239499937,0.004140878093052969,0.001513
2017-06-16,-0.0048799999999999955,-0.5625999999999962,0.034732824427480935,0.058587479935794606,-63.05000000000018,0.013498904613908014,0.024426060991727505,-1.0671,-0.04048582995951433,-0.3326943911992666,0.13074625239499937,0.004140878093052969,0.001503
2017-06-17,-0.0048799999999999955,-0.5625999999999962,0.034732824427480935,0.04186413902053698,-63.05000000000018,0.013498904613908014,0.024426060991727505,-0.5920999999999985,-0.04048582995951433,0.2800112060512676,0.13074625239499937,0.004140878093052969,0.001503
2017-06-18,-0.0048799999999999955,-2.9769999999999968,0.034732824427480935,0.03127443315089917,-63.05000000000018,0.013498904613908014,0.024426060991727505,-0.8370999999999995,-0.04769840813746318,0.5837530811274247,0.13074625239499937,0.004140878093052969,0.001503
2017-06-19,-0.0048799999999999955,-6.022100000000002,0.016006097560975707,0.06645817044566082,-72.60000000000036,0.013498904613908014,0.021960285630441057,-0.773200000000001,-0.054316752429960036,0.34801288936627284,0.13074625239499937,0.004140878093052969,0.001504
2017-06-20,-0.0048799999999999955,-6.646899999999995,0.015140045420136472,0.0539483971853012,-116.40999999999985,0.013498904613908014,0.009814932369744733,-0.9696999999999996,-0.08020773225620303,-0.25114448638663567,0.13074625239499937,0.004140878093052969,0.001524
2017-06-21,-0.0048799999999999955,-8.396799999999999,0.027418126428027323,0.05707584050039105,-137.9300000000003,0.013498904613908014,-0.00978682170542644,-1.0701999999999998,-0.038461538461538325,-0.1426955702167766,0.13074625239499937,0.004140878093052969,0.001508
2017-06-22,-0.0048799999999999955,-8.0319,-0.004480955937266828,0.028309104820199105,-102.72000000000025,0.013498904613908014,-0.03292636031532392,-1.5803999999999991,-0.024125452352231513,-0.4524490629925856,0.13074625239499937,0.004140878093052969,0.001504
2017-06-23,-0.003429999999999933,-6.744700000000002,0.009310986964618184,0.026033690658499253,-80.13000000000011,0.013498904613908014,-0.03930110100526574,-0.7719000000000005,-0.028330319469559773,-0.0624826437100805,0.13074625239499937,0.004140878093052969,0.001509
2017-06-24,-0.003429999999999933,-6.744700000000002,0.009310986964618184,0.03235747303543923,-80.13000000000011,0.013498904613908014,-0.03930110100526574,-0.8469000000000015,-0.028330319469559773,0.374872492349541,0.13074625239499937,0.004140878093052969,0.001509
2017-06-25,-0.003429999999999933,-7.192800000000005,0.009310986964618184,0.029185867895545448,-80.13000000000011,0.013498904613908014,-0.03930110100526574,-1.036900000000001,-0.023173013095166395,0.3207386363636364,0.13074625239499937,0.004140878093052969,0.001509
2017-06-26,-0.003429999999999933,-7.479300000000002,0.031546940326871775,0.02611367127496167,-84.22000000000025,0.013498904613908014,-0.025983451879808328,-0.8895,-0.03567110036275678,-0.287662543609261,0.13074625239499937,0.004140878093052969,0.001539
2017-06-27,-0.003429999999999933,-6.058900000000001,0.039740160489109666,0.051459293394777283,-122.26000000000022,0.013498904613908014,-0.022914048148506283,-0.8109000000000002,0.01129234629861986,0.48272017837235226,0.13074625239499937,0.004140878093052969,0.001514
2017-06-28,-0.003429999999999933,-5.810700000000004,0.05349636988918638,0.04076923076923067,-133.3700000000008,0.013498904613908014,-0.018369912017789813,-0.8993000000000002,0.031874999999999876,0.2800161160354555,0.13074625239499937,0.004140878093052969,0.001552
2017-06-29,-0.003429999999999933,-6.315399999999997,0.03870967741935494,0.06765163297045107,-119.63999999999942,0.013498904613908014,-0.020388536256972567,-0.7978000000000005,0.037082818294190245,-0.7082683307332294,0.13074625239499937,-0.0007463716303516277,0.001508
2017-06-30,-0.004049999999999998,-4.499699999999997,0.012172630025820697,0.08450704225352101,-88.98999999999978,0.0754063834058527,0.005017201834862428,-0.5866000000000007,0.049627791563275236,0.14770745717509493,-0.4140297992499882,0.0060587814699131215,0.001504
2017-07-01,-0.004049999999999998,-4.499699999999997,0.012172630025820697,0.06779661016949134,-88.98999999999978,0.0754063834058527,0.005017201834862428,-0.42160000000000153,0.04968982630272967,0.4468631390935478,-0.4140297992499882,0.0060587814699131215,0.001504
2017-07-02,-0.004049999999999998,-4.783900000000003,0.012172630025820697,0.07441860465116279,-88.98999999999978,0.0754063834058527,0.005017201834862428,-0.20660000000000167,0.05461172545870174,0.9438875446480008,-0.4140297992499882,0.0060587814699131215,0.001504
2017-07-03,-0.004049999999999998,-4.438000000000002,0.03225806451612878,0.09922480620155039,-40.51999999999953,0.0754063834058527,0.03402727925340998,-0.01010000000000133,0.07523510971786829,-0.44890768146582105,-0.4140297992499882,0.0060587814699131215,0.001507
2017-07-04,-0.004049999999999998,-4.462600000000002,0.03653989560029802,0.09302325581395343,40.92000000000007,0.0754063834058527,0.04477756286266921,-0.01010000000000133,0.0665632754342429,-0.20094169782578575,-0.4140297992499882,0.0060587814699131215,0.001511
2017-07-05,-0.004049999999999998,-4.151700000000005,0.021497405485545018,0.08269525267993871,96.10000000000036,0.0754063834058527,0.0716802035424211,-0.07419999999999938,0.03270745003028486,-0.46904961370194553,-0.4140297992499882,0.0060587814699131215,0.001537
2017-07-06,-0.004049999999999998,-2.713799999999999,0.05551387846961764,0.08320493066255774,75.32999999999993,0.0754063834058527,0.09413986778666938,0.12739999999999974,0.048271752085816466,-0.552400468384075,-0.4140297992499882,0.0060587814699131215,0.001502
2017-07-07,-0.004170000000000007,-3.9761000000000024,0.015867158671586834,0.07077625570776247,88.77999999999975,0.0754063834058527,0.1147042702675769,0.08769999999999989,0.061465721040189214,0.4176756517896596,-0.4140297992499882,0.0060587814699131215,0.001504
2017-07-08,-0.004170000000000007,-3.9761000000000024,0.015867158671586834,0.06429652042360057,88.77999999999975,0.0754063834058527,0.1147042702675769,0.027900000000000702,0.06140299036699948,0.266745144202472,-0.4140297992499882,0.0060587814699131215,0.001504
2017-07-09,-0.004170000000000007,-2.8222999999999985,0.015867158671586834,0.053932584269662964,88.77999999999975,0.0754063834058527,0.1147042702675769,0.008100000000000662,0.0504364126296053,0.7883244206773621,-0.4140297992499882,0.0060587814699131215,0.001504
2017-07-10,-0.004170000000000007,-4.063899999999997,0.007000736919676065,0.03895131086142323,135.69999999999982,0.0754063834058527,0.13730750124192737,-0.021300000000000097,0.04314868804664718,0.8670148654077943,-0.4140297992499882,0.0060587814699131215,0.0015
2017-07-11,-0.004170000000000007,-3.962299999999999,-0.00367511944138188,0.032958801498127466,135.21000000000004,0.0754063834058527,0.1370472986344744,-0.1882999999999999,0.03530506601523875,-0.3413446676970634,-0.4140297992499882,0.0060587814699131215,0.0015
2017-07-12,-0.004170000000000007,-2.612000000000002,-0.006528835690968848,-0.005886681383370118,209.72000000000025,0.0754063834058527,0.12178666404018501,-0.21750000000000114,0.033431085043988285,-0.20894510955500334,-0.4140297992499882,0.0060587814699131215,0.001501
2017-07-13,-0.004170000000000007,-1.4388999999999967,0.016806722689075793,0.0029347028613353476,256.09999999999945,0.0754063834058527,0.06783820930689188,0.25049999999999883,0.015349630471859,0.24222972972972978,-0.4140297992499882,0.0060587814699131215,0.001509
2017-07-14,-0.00497000000000003,-0.4497,0.04737609329446091,0.00967982129560685,253.15999999999985,0.0754063834058527,0.04897066514524795,0.5845000000000002,-0.007238307349666018,-0.46523843248347496,-0.4140297992499882,0.0060587814699131215,0.001511
2017-07-15,-0.00497000000000003,-0.4497,0.04737609329446091,0.0007380073800737907,253.15999999999985,0.0754063834058527,0.04897066514524795,0.5551000000000013,-0.007238307349666018,-0.5766101694915254,-0.4140297992499882,0.0060587814699131215,0.001511
2017-07-16,-0.00497000000000003,-0.7323000000000022,0.04737609329446091,0.02805155420773331,253.15999999999985,0.0754063834058527,0.04897066514524795,0.7614000000000001,-0.0012826232433638118,1.3556298773690076,-0.4140297992499882,0.0060587814699131215,0.001511
2017-07-17,-0.00497000000000003,-0.5889999999999986,0.05014534883720945,0.031084154662623265,262.9899999999998,0.0754063834058527,0.01707858928075523,0.7466999999999988,-0.005589714924538969,0.03486812695574426,-0.4140297992499882,0.0060587814699131215,0.001522
2017-07-18,-0.00497000000000003,0.43250000000000455,0.056834532374100855,0.02501895375284313,203.21000000000004,0.0754063834058527,0.021382949180783095,0.8792999999999989,-0.022471910112359494,0.018227673965378832,-0.4140297992499882,0.0060587814699131215,0.001516
2017-07-19,-0.00497000000000003,2.9091999999999985,0.06458635703918736,-0.0058651026392961825,188.7599999999993,0.0754063834058527,0.0183536501849062,0.9038000000000004,-0.022133938706015988,-0.0637290604515659,-0.4140297992499882,0.0060587814699131215,0.001527
2017-07-20,-0.00497000000000003,2.0013000000000005,0.04832977967306307,0.008902077151335286,202.80000000000018,0.0754063834058527,0.027756325807477555,1.0216999999999992,-0.03695408734602479,-0.16319386564427407,-0.4140297992499882,0.0060587814699131215,0.001531
2017-07-21,-0.0036800000000000166,2.2783999999999978,0.07010533962949506,-0.00591715976331364,155.03000000000065,0.0754063834058527,0.006660408564659548,1.4245,-0.05272013460459901,-0.12269791915809625,-0.4140297992499882,0.0060587814699131215,0.001534
2017-07-22,-0.0036800000000000166,2.2783999999999978,0.07010533962949506,0.0,155.03000000000065,0.0754063834058527,0.006660408564659548,1.9696999999999996,-0.05272013460459901,-0.000615574022776344,-0.4140297992499882,0.0060587814699131215,0.001534
2017-07-23,-0.0036800000000000166,3.064799999999998,0.07010533962949506,0.0029850746268655914,155.03000000000065,0.0754063834058527,0.006660408564659548,1.3312000000000008,-0.05617287397397963,0.7628120893561106,-0.4140297992499882,0.0060587814699131215,0.001534
2017-07-24,-0.0036800000000000166,2.231900000000003,0.0629345042078302,0.018656716417910335,118.82000000000062,0.0754063834058527,-0.028129640953961754,0.9382000000000001,-0.04047217537942627,4.924104549854793,-0.4140297992499882,0.0060587814699131215,0.001537
2017-07-25,-0.0036800000000000166,0.7330000000000041,0.0660272962006645,0.03731343283582067,138.5,0.0754063834058527,-0.04838569315116181,0.7466000000000008,0.011494252873563315,1.585916388491496,-0.4140297992499882,0.0060587814699131215,0.001535
2017-07-26,-0.0036800000000000166,0.5742000000000047,0.06936838262139489,0.011227544910179521,85.14000000000033,0.0754063834058527,-0.032661662057157925,1.011899999999999,0.016831108531630834,0.47122434017595305,-0.4140297992499882,0.0060587814699131215,0.001539
2017-07-27,-0.0036800000000000166,3.523299999999999,0.04599353215953994,-0.007304601899196461,63.0,0.0754063834058527,0.020272133860439467,1.0462000000000007,0.04069767441860472,-0.5822928490351873,-0.4140297992499882,0.0060587814699131215,0.001554
2017-07-28,-0.00036000000000002697,4.605199999999996,0.015657620041753306,-0.0014781966001478075,75.67000000000007,0.0754063834058527,0.01146716221728683,1.321299999999999,0.03966844286560112,-0.10558515887112696,-0.4140297992499882,0.0060587814699131215,0.001541
2017-07-29,-0.00036000000000002697,4.605199999999996,0.015657620041753306,-0.016023306627822254,75.67000000000007,0.0754063834058527,0.01146716221728683,1.1297999999999995,0.03966844286560112,0.6461640211640212,-0.4140297992499882,0.0060587814699131215,0.001541
2017-07-30,-0.00036000000000002697,5.275599999999997,0.015657620041753306,-0.025252525252525193,75.67000000000007,0.0,0.01146716221728683,1.1936,0.0372123291723363,-0.245837297811608,0.0,0.006810236067261277,0.001541
2017-07-31,-0.00036000000000002697,5.441899999999997,0.01003460207612461,-0.025252525252525193,17.73999999999978,-0.018052375076461957,0.009738339021615472,1.331100000000001,0.02870533099004091,-0.19072371051579384,0.25059698375599737,0.002818245155945087,0.001531
2017-08-01,-0.00036000000000002697,5.172199999999997,-0.010551395507147787,-0.031024531024530955,37.659999999999854,-0.018052375076461957,-0.029952872938191155,1.1936,-0.03125000000000022,0.15335723598435447,0.25059698375599737,0.002818245155945087,0.001541
2017-08-02,-0.00036000000000002697,4.5381,-0.00920245398773012,-0.038787023977432944,59.82999999999993,-0.018052375076461957,-0.034566240753194366,1.242700000000001,-0.02910958904109584,-0.37344398340248963,0.25059698375599737,0.002818245155945087,0.001531
2017-08-03,-0.00036000000000002697,4.049499999999995,-0.004406779661016769,-0.047517730496453914,39.779999999999745,-0.018052375076461957,-0.06475424328147106,1.2279,-0.07094972067039085,-0.5145631067961165,0.25059698375599737,0.002818245155945087,0.001538
2017-08-04,0.003750000000000031,2.510399999999997,-0.0016972165648337922,-0.03889674681753885,96.39999999999964,-0.018052375076461957,-0.06407637655417397,0.9970999999999997,-0.03075170842824615,-0.767280938160099,0.25059698375599737,0.002818245155945087,0.001543
2017-08-05,0.003750000000000031,2.510399999999997,-0.0016972165648337922,-0.03342816500711232,96.39999999999964,-0.018052375076461957,-0.06407637655417397,1.0854999999999997,-0.03075170842824615,0.06928487690504093,0.25059698375599737,0.002818245155945087,0.001543
2017-08-06,0.003750000000000031,0.4403000000000006,-0.0016972165648337922,-0.034115138592750616,96.39999999999964,-0.018052375076461957,-0.06407637655417397,1.1052,-0.026294775268080994,1.0616453223355764,0.25059698375599737,0.002818245155945087,0.001543
2017-08-07,0.003750000000000031,1.1319000000000017,0.020654044750430423,-0.036958066808813084,120.02999999999975,-0.018052375076461957,-0.03986516853932587,1.2919,-0.04043280182232334,1.914656212303981,0.25059698375599737,0.002818245155945087,0.001538
2017-08-08,0.003750000000000031,1.0050999999999988,0.03356401384083019,-0.03127221037668804,90.81999999999971,-0.018052375076461957,-0.019661636945587535,1.3613,-0.0035190615835776207,-0.13571428571428568,0.25059698375599737,0.002818245155945087,0.001536
2017-08-09,0.003750000000000031,0.6203999999999965,0.03277569136223968,-0.03749098774333093,44.18000000000029,-0.018052375076461957,-0.027002496029044698,1.3790000000000013,-0.01763668430335097,-0.07715177642336846,0.25059698375599737,0.002818245155945087,0.001554
2017-08-10,0.003750000000000031,-1.7144000000000048,0.035726554448643144,-0.03190717911530094,7.699999999999818,-0.018052375076461957,-0.06677179544942546,1.1443000000000012,-0.016235718580878244,-0.5558594010538251,0.25059698375599737,0.002818245155945087,0.001544
2017-08-11,0.006929999999999992,-1.3873000000000033,0.04350805070229513,-0.042190969652109556,-42.75,-0.018052375076461957,-0.0671267252195733,1.2528000000000006,-0.03349001175088129,-0.5748757984386089,0.25059698375599737,0.002818245155945087,0.001543
2017-08-12,0.006929999999999992,-1.3873000000000033,0.04350805070229513,-0.05340160936356986,-42.75,-0.018052375076461957,-0.0671267252195733,0.8991000000000007,-0.03349001175088129,-0.06937815591063157,0.25059698375599737,0.002818245155945087,0.001543
2017-08-13,0.006929999999999992,-1.994800000000005,0.04350805070229513,-0.04572271386430682,-42.75,-0.018052375076461957,-0.0671267252195733,0.6534999999999993,-0.02143986878331694,1.1553776683087031,0.25059698375599737,0.002818245155945087,0.001543
2017-08-14,0.006929999999999992,-3.1388999999999996,0.035286056868790494,-0.028023598820059004,-0.8900000000003274,-0.018052375076461957,-0.06850241110460131,0.3323999999999998,-0.010682492581602698,0.3264727815063386,0.25059698375599737,0.002818245155945087,0.001548
2017-08-15,0.006929999999999992,-4.867100000000001,0.028207774337805303,-0.0036873156342184243,-13.650000000000546,-0.018052375076461957,-0.04886252160508231,-0.14200000000000124,-0.005297233666862966,0.08442612713875364,0.25059698375599737,0.002818245155945087,0.001542
2017-08-16,0.006929999999999992,-6.1614,0.031991744066047545,-0.022058823529411797,13.520000000000437,-0.018052375076461957,-0.05345035757406891,-0.22799999999999976,-0.0005984440454818163,-0.47789450645655496,0.25059698375599737,0.002818245155945087,0.001562
2017-08-17,0.006929999999999992,-4.171100000000003,0.02962206332992845,-0.03402366863905326,36.19000000000051,-0.018052375076461957,-0.028593033697244752,-0.5953999999999997,0.011613691931540382,-0.6155095412099066,0.25059698375599737,0.002818245155945087,0.001551
2017-08-18,0.007910000000000084,-3.9631000000000043,0.02210132607956483,-0.030973451327433676,9.860000000000582,-0.018052375076461957,-0.019879489490914226,-0.7173999999999996,0.004863221884498392,-0.19867197875165998,0.25059698375599737,0.002818245155945087,0.001548
2017-08-19,0.007910000000000084,-3.9631000000000043,0.02210132607956483,-0.0338235294117647,9.860000000000582,-0.018052375076461957,-0.019879489490914226,-0.6387999999999998,0.004863221884498392,0.30383955383955374,0.25059698375599737,0.002818245155945087,0.001548
2017-08-20,0.007910000000000084,-4.129300000000001,0.02210132607956483,-0.022321428571428603,9.860000000000582,-0.018052375076461957,-0.019879489490914226,-0.7911000000000001,0.0013169709667764096,-0.01901934916446779,0.25059698375599737,0.002818245155945087,0.001548
2017-08-21,0.007910000000000084,-3.4799000000000007,0.008094435075885142,-0.03199404761904778,-39.02000000000044,-0.018052375076461957,-0.03454570987220895,-0.9396000000000004,-0.010797840431913786,-0.35355581618509435,0.25059698375599737,0.002818245155945087,0.001548
2017-08-22,0.007910000000000084,-0.6668999999999983,-0.004352192835620938,-0.013392857142857206,-9.539999999999964,-0.018052375076461957,-0.03670708955223878,-1.0403000000000002,-0.022485207100591764,-0.44994075829383884,0.25059698375599737,0.002818245155945087,0.001557
2017-08-23,0.007910000000000084,-0.616500000000002,-0.005950413223140272,-0.03809523809523818,41.659999999999854,-0.018052375076461957,-0.03619402985074638,-0.6855999999999991,-0.022754491017964118,-0.14591319401508607,0.25059698375599737,0.002818245155945087,0.001562
2017-08-24,0.007910000000000084,-0.855000000000004,0.0016583747927030323,-0.04316546762589912,95.69000000000051,-0.018052375076461957,0.006662482498913658,-0.5707000000000004,-0.004833836858006202,-0.5386104538610454,0.25059698375599737,0.002818245155945087,0.001562
2017-08-25,0.0059499999999999,0.019599999999996953,-0.0032829940906106136,-0.012583271650629113,142.78999999999996,-0.018052375076461957,-0.0005283888942262394,-0.6478999999999999,-0.009074410163339541,0.6061887800534285,0.25059698375599737,0.002818245155945087,0.0015636
2017-08-26,0.0059499999999999,0.019599999999996953,-0.0032829940906106136,-0.01839587932303155,142.78999999999996,-0.018052375076461957,-0.0005283888942262394,-0.7608000000000015,-0.009074410163339541,-0.4703544575725026,0.25059698375599737,0.002818245155945087,0.001564
2017-08-27,0.0059499999999999,0.019599999999996953,-0.0032829940906106136,-0.012583271650629113,142.78999999999996,-0.018052375076461957,-0.0005283888942262394,-0.9474999999999998,-0.019369881030668945,0.0693526387577379,0.25059698375599737,0.002818245155945087,0.0015655999999999
2017-08-28,0.0059499999999999,-1.4382999999999981,0.00794176042356054,-0.012583271650629113,107.39000000000033,-0.018052375076461957,0.0031931878658861823,-0.9522999999999993,-0.01091570648878104,0.2297937356760884,0.25059698375599737,0.002818245155945087,0.001566
2017-08-29,0.0059499999999999,-2.567299999999996,0.0120441619270657,-0.01924500370096227,99.16000000000076,-0.018052375076461957,0.01404646137223109,-1.2110999999999983,-0.01876513317191264,-0.2719635356153366,0.25059698375599737,-0.003964988404279168,0.001566
2017-08-30,0.0059499999999999,-2.814,0.009000000000000119,-0.013323464100666205,45.55999999999949,0.0,0.008634646519158018,-1.3917000000000002,0.004289215686274828,-0.6757966206311241,0.0,-0.003964988404279168,0.001566
2017-08-31,0.0059499999999999,-2.233400000000003,-0.001322751322751281,-0.009679821295606739,42.099999999999454,0.04711039919065896,0.01313612922058982,-1.1439999999999984,2.220446049250313e-16,-0.7431094778021456,0.2179104206580007,-0.0020292511408691594,0.0015668
2017-09-01,0.00273000000000001,-1.7495000000000047,-0.01064537591483683,-0.01247248716067495,57.63999999999942,0.04711039919065896,0.012537515732403692,-1.4184,0.020757020757020683,-0.43409403895337395,0.2179104206580007,-0.0020292511408691594,0.001567
2017-09-02,0.00273000000000001,-1.7495000000000047,-0.01064537591483683,0.0022338049143708627,57.63999999999942,0.04711039919065896,0.012537515732403692,-1.403599999999999,0.020757020757020683,0.07417677642980935,0.2179104206580007,-0.0020292511408691594,0.001567
2017-09-03,0.00273000000000001,-1.4511000000000038,-0.01064537591483683,-0.009565857247976428,57.63999999999942,0.04711039919065896,0.012537515732403692,-1.3986999999999998,0.025300249954276488,0.7983870967741935,0.2179104206580007,-0.0020292511408691594,0.0015678
2017-09-04,0.00273000000000001,-1.1502000000000052,-0.0030110404817664804,-0.0066225165562913135,46.210000000000036,0.04711039919065896,0.014157575757575591,-1.3986999999999998,0.03825873697118354,0.032962720732504946,0.2179104206580007,-0.0020292511408691594,0.001568
2017-09-05,0.00273000000000001,-0.8903999999999996,0.015467383994619999,-0.050772626931567255,18.49000000000069,0.04711039919065896,0.033070256137123,-1.5137,-0.02467612584824197,-0.11271117760738103,0.2179104206580007,-0.0020292511408691594,0.001568
2017-09-06,0.00273000000000001,-1.5848999999999975,-0.01097439308280701,-0.03616236162361619,-47.340000000000146,0.04711039919065896,0.03518195896244691,-1.6956000000000007,-0.049420378279438903,0.8416504042375246,0.2179104206580007,-0.0020292511408691594,0.0015688
2017-09-07,0.00273000000000001,-3.082500000000003,0.001986754966887272,-0.06529713866471021,-42.25,0.04711039919065896,0.023500071938995726,-1.6452000000000009,-0.07043108682452948,-0.26538749065537004,0.2179104206580007,-0.0020292511408691594,0.001569
2017-09-08,-0.0008899999999999464,-2.4605999999999995,-0.013175230566534912,-0.04569288389513104,-84.29999999999927,0.04711039919065896,0.018551449031575906,-1.489700000000001,-0.08133971291865982,-0.257800731654831,0.2179104206580007,-0.0020292511408691594,0.001569
2017-09-09,-0.0008899999999999464,-2.4605999999999995,-0.013175230566534912,-0.04569288389513104,-84.29999999999927,0.04711039919065896,0.018551449031575906,-1.088000000000001,-0.08133971291865982,-0.15557902147131297,0.2179104206580007,-0.0020292511408691594,0.001569
2017-09-10,-0.0008899999999999464,-3.5175999999999945,-0.013175230566534912,-0.015455950540958274,-84.29999999999927,0.04711039919065896,0.018551449031575906,-1.2652,-0.07236294446426439,0.3398058252427183,0.2179104206580007,-0.0020292511408691594,0.0015698
2017-09-11,-0.0008899999999999464,-2.7320000000000064,-0.021339461588969155,0.019319938176197704,-19.029999999999745,0.04711039919065896,0.019918013021461345,-1.1502,-0.06460375575764732,0.27998368234974147,0.2179104206580007,-0.0020292511408691594,0.001574
2017-09-12,-0.0008899999999999464,-2.777300000000004,-0.009917355371900638,0.0316846986089645,6.029999999999745,0.04711039919065896,0.014142490434445598,-0.8435000000000006,0.019607843137255054,-0.3486370157819225,0.2179104206580007,-0.0020292511408691594,0.001575
2017-09-13,-0.0008899999999999464,-1.7428000000000026,-0.02378592666005952,0.028072837632776793,6.680000000000291,0.04711039919065896,0.02918429884722018,-0.25400000000000134,0.04621309370988458,0.42734187349879904,0.2179104206580007,-0.0020292511408691594,0.001575
2017-09-14,-0.0008899999999999464,-1.1924000000000063,-0.02251655629139071,0.012583271650629335,7.3100000000004,0.04711039919065896,0.0325105647330004,0.20120000000000005,0.05225342913128683,-0.1864647420728821,0.2179104206580007,-0.0020292511408691594,0.0015814
2017-09-15,-0.004890000000000061,-0.3633000000000024,-0.012777404169468709,0.040601503759398305,28.140000000000327,0.04711039919065896,0.02027059329731795,0.6614000000000004,0.041015624999999556,-0.21857451403887684,0.2179104206580007,-0.0020292511408691594,0.0015838
2017-09-16,-0.004890000000000061,-0.3633000000000024,-0.012777404169468709,0.0597243491577335,28.140000000000327,0.04711039919065896,0.02027059329731795,0.8962000000000003,0.041015624999999556,-0.4778203107408241,0.2179104206580007,-0.0020292511408691594,0.0015904
2017-09-17,-0.004890000000000061,1.7911000000000001,-0.012777404169468709,0.05327245053272445,28.140000000000327,0.04711039919065896,0.02027059329731795,0.9298000000000002,0.023267739247484043,1.3642551536367171,0.2179104206580007,-0.0020292511408691594,0.0015968
2017-09-18,-0.004890000000000061,1.3793999999999969,-0.017785234899328706,0.060121765601217625,54.11000000000058,0.04711039919065896,0.019218817230004293,0.8291000000000004,0.027146464646464752,-0.3172310756972112,0.2179104206580007,-0.0020292511408691594,0.0015988
